feature,importance
ratio_Fp2_theta_beta,0.0007953501000626337
hjorth_T3_complexity,0.0007884886389569188
corr_P3_Cz,0.00078425838097772
corr_F3_T3,0.0007790051030647302
band_abs_F3_alpha,0.0007781289444656268
corr_T3_P3,0.0007779937580074136
spectral_Fp1_entropy,0.0007779533472325039
band_rel_F7_alpha,0.0007765156598473256
band_abs_Fp2_beta,0.0007762745637932431
ratio_F4_theta_alpha,0.0007755954981686533
corr_O2_A2A1,0.0007754153668087612
stat_P3_rms,0.0007734963947849372
stat_O2_rms,0.0007717571224779992
stat_A2A1_kurtosis,0.0007705201057802249
band_abs_P4_beta,0.0007694168417017726
corr_F7_C3,0.0007681829186022498
corr_T5_P3,0.0007677213528356256
stat_O2_std,0.0007675426306525904
corr_F3_F4,0.0007625089473542454
corr_T3_Fz,0.0007618890729321665
band_abs_T6_theta,0.0007597398100881285
corr_Pz_A2A1,0.0007552160837490547
corr_P4_Fz,0.0007550514063976524
corr_F7_Cz,0.0007472033320353657
band_rel_F7_gamma,0.0007449954211238391
band_abs_T3_theta,0.0007444684768984796
corr_C4_P3,0.0007439416684185948
band_rel_P4_delta,0.0007438384606313337
corr_F4_T5,0.0007412428298275495
stat_T4_std,0.0007390640287093688
band_abs_Cz_gamma,0.0007370584251047009
band_abs_P4_theta,0.0007348617224765835
corr_Fp1_O2,0.0007324260949217067
band_rel_A2A1_alpha,0.000729634081688028
band_rel_Fp1_theta,0.0007246202787803084
band_rel_T5_beta,0.0007240985938544201
corr_Fp2_ECGECG,0.0007237082756973372
corr_P4_A2A1,0.0007222021756114824
corr_Fp1_Pz,0.0007193952440343947
band_rel_F4_alpha,0.0007187265709509979
stat_F3_var,0.0007171984655963712
hjorth_A2A1_complexity,0.000714305140235233
stat_F3_ptp,0.0007133629946746082
corr_T6_O1,0.0007117254056968257
band_rel_P3_gamma,0.0007090860789902853
stat_P3_skew,0.00070787127643713
band_rel_T4_beta,0.0007047732493282082
corr_F3_P4,0.0007039360578693203
global_band_rel_std_alpha,0.0007030899460954571
band_abs_P3_beta,0.0007019013929750932
corr_C3_O1,0.0007016519540425775
region_occipital_band_rel_mean_theta,0.0007009231293186816
corr_P3_O2,0.0007008283344908493
band_abs_F4_alpha,0.0007005672546481031
corr_Fp2_T3,0.0006973885282416046
band_abs_T3_beta,0.0006947225288468333
ratio_T5_theta_beta,0.0006944628628406974
corr_C4_Pz,0.0006927588515760564
band_abs_T5_beta,0.0006913814051239069
hemisphere_left_band_rel_mean_beta,0.0006912033533676497
