feature,importance
band_abs_Cz_delta,0.20273509387120928
stat_T5_shannon_entropy,0.20254327305656827
region_parietal_band_rel_mean_theta,0.2009234478366048
corr_T3_P3,0.20076394283182786
hjorth_F4_activity,0.19986358974898205
stat_F4_var,0.19986358974898205
hjorth_P4_mobility,0.19974809164821974
corr_T5_P3,0.19868934460500043
stat_Pz_std,0.19864104513364486
stat_A2A1_shannon_entropy,0.19843941568200232
ratio_P3_theta_beta,0.19807848972884826
corr_Fz_Pz,0.19739646619533005
stat_F7_rms,0.1973459274292107
stat_Fp1_std,0.19693912386118723
band_abs_T4_alpha,0.19681194265924146
corr_F4_Cz,0.19642590580974992
corr_Fz_Cz,0.19632425764538758
band_rel_Fp2_delta,0.19554951044695945
stat_ECGECG_rms,0.1951538438914087
corr_T4_P3,0.1950954498748009
stat_C3_skew,0.19506352532644158
stat_F8_mean,0.19389835084962384
band_rel_O2_theta,0.1938332198827486
stat_F7_std,0.1934846523250701
corr_T4_C3,0.19334053334997642
hemisphere_midline_band_rel_mean_theta,0.1925897097980934
stat_F8_skew,0.19200894191228077
stat_T5_ptp,0.19154549058001288
band_rel_Cz_gamma,0.1908766398059212
band_rel_A2A1_beta,0.19069978321211162
band_rel_Fz_theta,0.1903006980858761
corr_T5_O2,0.18790684717659772
stat_C3_rms,0.18738835761291392
region_central_band_rel_mean_theta,0.1867746072496139
corr_F4_ECGECG,0.18659813343179352
stat_O1_std,0.18616523173102353
band_rel_P3_alpha,0.18571644349953675
stat_Fp1_mean,0.18423431570213342
band_rel_Fz_beta,0.18348665089361268
corr_F4_O2,0.18312185518092716
band_rel_O1_alpha,0.18294805797848326
corr_F4_Fz,0.18275804554126182
region_other_band_rel_mean_alpha,0.18146802861135353
corr_F8_O2,0.1814572806011138
spectral_T6_entropy,0.18142516436125564
ratio_O2_theta_beta,0.18126811057037057
band_abs_A2A1_beta,0.18092480484834755
spectral_Fp1_entropy,0.18088779888218412
hjorth_T5_complexity,0.1806911007059002
band_rel_Pz_gamma,0.17989241402310882
band_rel_Pz_theta,0.1798494620729348
hjorth_Fp2_mobility,0.17977376935740594
corr_F3_T4,0.17953189494432165
spectral_C3_entropy,0.1780409211792333
corr_P4_ECGECG,0.17804073255561126
band_abs_T5_theta,0.17771766564847963
band_rel_O2_delta,0.17735891615087981
stat_P3_kurtosis,0.1772063326000286
ratio_ECGECG_theta_alpha,0.1765071688921206
stat_C3_std,0.1761643600158667
hjorth_T5_mobility,0.17577737072541855
stat_O1_rms,0.17575385718869846
stat_F3_skew,0.17376247495819994
corr_Fp1_C4,0.17258827901313
hjorth_C4_complexity,0.17170473147788873
corr_T3_T4,0.1705377518739991
corr_T4_O2,0.16952027012976195
band_abs_T3_theta,0.16924642328837458
ratio_Fz_beta_alpha,0.16910167259246128
band_rel_T4_beta,0.16838621782669194
stat_ECGECG_std,0.16809456333965275
band_rel_O2_alpha,0.16743071057862766
band_abs_ECGECG_alpha,0.16732071951448285
stat_C4_skew,0.16434124186423876
corr_F4_F7,0.1641594536109293
hjorth_Fp2_activity,0.16390580306103264
stat_Fp2_var,0.16390580306103264
stat_C4_ptp,0.16250547309520452
band_abs_Cz_theta,0.16239148140346088
spectral_Fz_entropy,0.1620819532758864
band_rel_F7_theta,0.16116207399587817
stat_Cz_rms,0.1609560988835194
ratio_F3_theta_alpha,0.16066079443404152
hjorth_Cz_complexity,0.15882413805459755
stat_Cz_std,0.1576391189574164
ratio_F4_theta_beta,0.1564413371943529
hemisphere_right_band_rel_mean_theta,0.1541007733230991
band_rel_Pz_alpha,0.1536219579095382
band_abs_O1_theta,0.15348209802251644
band_rel_P3_delta,0.1528162707529091
corr_O1_ECGECG,0.1518155668265217
hemisphere_midline_band_rel_mean_delta,0.15123648391545363
hemisphere_left_band_rel_mean_alpha,0.15109015044047158
stat_Fz_std,0.15101368199594545
corr_T5_O1,0.15084872529549603
stat_Fz_rms,0.14997906228867325
corr_F7_T5,0.14960127500196316
corr_T3_Cz,0.14911932526147278
corr_F4_T4,0.14848193983421168
corr_T6_Pz,0.14772105109294398
hjorth_F3_activity,0.14732203367339536
stat_F3_var,0.14732203367339536
stat_T4_ptp,0.14659128047099246
region_parietal_band_rel_mean_delta,0.14396451890849432
stat_T6_skew,0.14329870451040866
corr_C4_T6,0.14259646487363273
corr_C4_T5,0.141647334902957
stat_Pz_mean,0.14153534256813904
band_abs_Fz_alpha,0.13984919000009285
stat_F3_ptp,0.1398358054778225
ratio_F4_beta_alpha,0.13971507295776084
hjorth_O2_complexity,0.13927242249735577
global_band_abs_std_alpha,0.13860694206066396
hjorth_F3_complexity,0.13779699472904128
band_rel_P4_gamma,0.13649522887306514
stat_F3_mean,0.1362917053069734
region_temporal_band_rel_mean_beta,0.13617859273153865
region_frontal_band_rel_mean_theta,0.1359975965893276
ratio_Fp1_theta_beta,0.1344835862998939
ratio_Fz_theta_beta,0.13369961689476725
ratio_O2_theta_alpha,0.13358024316182182
hjorth_T6_mobility,0.13253180437483641
band_abs_T6_beta,0.1324281395393201
ratio_F4_theta_alpha,0.13111065392192872
region_frontal_band_rel_mean_delta,0.13065294126819813
ratio_C3_beta_alpha,0.13025822401585505
ratio_Pz_theta_beta,0.13019947760267547
stat_C3_shannon_entropy,0.1297953332971651
corr_F3_F4,0.1290682420004741
region_central_band_rel_mean_alpha,0.12881273472602062
band_abs_O1_gamma,0.12803882190884786
band_abs_C4_delta,0.1275227884645377
corr_T3_P4,0.12659014930491666
hjorth_F4_complexity,0.12623825780605982
stat_T5_std,0.12622006356570784
band_rel_T5_gamma,0.1256410844486972
global_band_abs_mean_alpha,0.1253334928144997
stat_T6_mean,0.12509363646986943
ratio_T3_beta_alpha,0.12479622746320485
stat_T5_kurtosis,0.12463233787343153
spectral_P3_entropy,0.12383881219371028
band_rel_C3_alpha,0.12359524276701356
band_abs_T6_gamma,0.12259694023825533
hjorth_F7_complexity,0.12249201732701202
ratio_Fp1_beta_alpha,0.12201223813643604
corr_T3_Fz,0.12161320173448177
corr_Fp2_ECGECG,0.12121203592346293
band_abs_F4_beta,0.12118136798676331
ratio_ECGECG_beta_alpha,0.1195390093794178
band_rel_P3_gamma,0.11846478424688593
corr_P4_Fz,0.11837509576025562
band_abs_Cz_alpha,0.11782728797144278
corr_F4_Pz,0.11696254309591848
corr_Pz_A2A1,0.11638147978408644
stat_F3_shannon_entropy,0.11571955223900803
hemisphere_midline_band_rel_mean_beta,0.1154045662382678
band_rel_T6_alpha,0.11531316077528644
global_band_rel_std_alpha,0.11519336419305658
corr_C4_O2,0.11474886539198342
corr_T5_ECGECG,0.11468766778014533
ratio_T4_beta_alpha,0.11445130019305808
stat_T3_var,0.11400865045334684
hjorth_T3_activity,0.11400865045334663
ratio_F3_theta_beta,0.11386609146595512
ratio_A2A1_beta_alpha,0.1127221757471365
corr_F4_C3,0.1124406721150211
stat_Fp1_shannon_entropy,0.11214200094847922
band_abs_Fp1_beta,0.11196540730570367
ratio_C4_theta_alpha,0.11188143005166643
stat_ECGECG_ptp,0.11186610585671394
band_rel_C4_delta,0.11081517831603259
stat_P3_shannon_entropy,0.11041901879687298
stat_Fz_mean,0.10986534461132352
band_rel_F4_theta,0.10955686847100132
hjorth_F8_complexity,0.1095309071331083
hjorth_O1_mobility,0.1082155414455385
region_central_band_rel_mean_beta,0.10748629072524625
corr_F3_O1,0.10686679494676342
corr_T3_T5,0.10670054255045563
band_abs_Cz_beta,0.10657248804015329
corr_F4_C4,0.1061979335693411
hjorth_F3_mobility,0.10609397985953278
ratio_O1_theta_beta,0.10590702775846096
stat_T5_rms,0.1058557957916476
band_rel_F7_alpha,0.1054736174503397
connectivity_corr_abs_mean,0.10473730587017208
stat_C4_shannon_entropy,0.10361907581719978
band_rel_T3_theta,0.1027257882837711
stat_F3_rms,0.10194874333157017
corr_Fp1_O2,0.10144976323261942
band_rel_Cz_beta,0.10042519150977407
stat_F3_std,0.10019570979581653
band_rel_F8_theta,0.09969891305175844
stat_O1_mean,0.09939856813957207
band_rel_O1_theta,0.09928452541921924
band_abs_P3_gamma,0.09905542818379177
corr_F8_O1,0.09883119773780218
ratio_Cz_theta_beta,0.09708738506895326
corr_Cz_A2A1,0.09661389576807504
band_abs_F3_beta,0.0963045954992384
