feature,importance
band_rel_C4_delta,0.0
spectral_C4_entropy,0.0
ratio_P3_theta_alpha,0.0
band_rel_P3_gamma,0.0
ratio_O2_theta_beta,0.0
band_rel_O2_alpha,0.0
band_abs_O2_alpha,0.0
band_abs_O2_theta,0.0
band_rel_O2_delta,0.0
band_abs_O2_delta,0.0
spectral_O2_entropy,0.0
hjorth_O2_activity,0.0
stat_O2_skew,0.0
stat_O2_ptp,0.0
stat_O2_rms,0.0
stat_O2_var,0.0
stat_O2_mean,0.0
ratio_O1_theta_beta,0.0
ratio_O1_beta_alpha,0.0
band_rel_O1_gamma,0.0
band_abs_Fz_alpha,0.0
band_rel_Fz_theta,0.0
band_abs_Fz_theta,0.0
band_rel_Fz_delta,0.0
band_abs_Fz_delta,0.0
spectral_Fz_entropy,0.0
hjorth_Fz_complexity,0.0
hjorth_Fz_activity,0.0
stat_Fz_shannon_entropy,0.0
stat_Fz_kurtosis,0.0
stat_Fz_skew,0.0
stat_Fz_ptp,0.0
stat_Fz_rms,0.0
stat_Fz_var,0.0
stat_Fz_std,0.0
stat_Fz_mean,0.0
ratio_Fz_beta_alpha,0.0
ratio_Fz_theta_alpha,0.0
band_rel_Fz_beta,0.0
stat_C4_mean,0.0
ratio_C3_theta_beta,0.0
ratio_C3_theta_alpha,0.0
band_rel_C3_gamma,0.0
band_rel_C3_beta,0.0
band_rel_C3_alpha,0.0
band_abs_C3_alpha,0.0
band_rel_C3_theta,0.0
band_rel_C3_delta,0.0
band_abs_C3_delta,0.0
spectral_C3_entropy,0.0
hjorth_C3_complexity,0.0
band_rel_Fz_alpha,0.0
ratio_Cz_beta_alpha,0.0
ratio_Cz_theta_alpha,0.0
band_rel_Cz_beta,0.0
band_rel_Cz_alpha,0.0
band_abs_Cz_alpha,0.0
band_rel_Cz_theta,0.0
band_abs_Cz_theta,0.0
band_rel_Cz_delta,0.0
spectral_Cz_entropy,0.0
hjorth_Cz_mobility,0.0
hjorth_Cz_activity,0.0
stat_Cz_shannon_entropy,0.0
stat_Cz_kurtosis,0.0
stat_Cz_mean,0.0
ratio_Fz_theta_beta,0.0
ratio_T4_theta_alpha,0.0
band_rel_T4_gamma,0.0
band_rel_T4_beta,0.0
band_rel_Pz_theta,0.0
band_rel_Pz_delta,0.0
band_abs_Pz_delta,0.0
spectral_Pz_entropy,0.0
hjorth_Pz_complexity,0.0
hjorth_Pz_activity,0.0
stat_Pz_shannon_entropy,0.0
stat_Pz_kurtosis,0.0
stat_Pz_skew,0.0
stat_Pz_rms,0.0
stat_Pz_var,0.0
stat_Pz_mean,0.0
ratio_Cz_theta_beta,0.0
band_rel_P4_alpha,0.0
band_rel_P4_theta,0.0
spectral_P4_entropy,0.0
hjorth_P4_complexity,0.0
hjorth_P4_mobility,0.0
hjorth_P4_activity,0.0
stat_P4_shannon_entropy,0.0
stat_P4_kurtosis,0.0
stat_P4_skew,0.0
stat_P4_ptp,0.0
stat_C3_ptp,0.0
stat_C3_rms,0.0
stat_C3_var,0.0
stat_C3_mean,0.0
ratio_T4_theta_beta,0.0
ratio_T4_beta_alpha,0.0
ratio_Pz_theta_beta,0.0
ratio_Pz_beta_alpha,0.0
ratio_Pz_theta_alpha,0.0
band_rel_Pz_gamma,0.0
band_rel_Pz_alpha,0.0
hjorth_C3_mobility,0.0
hjorth_C3_activity,0.0
stat_C3_shannon_entropy,0.0
stat_C3_kurtosis,0.0
stat_O1_mean,0.0
ratio_P4_theta_beta,0.0
ratio_P4_theta_alpha,0.0
band_rel_P4_gamma,0.0
band_abs_P4_gamma,0.0
band_rel_P4_beta,0.0
band_abs_T4_theta,0.0
band_rel_T4_delta,0.0
band_abs_T4_delta,0.0
spectral_T4_entropy,0.0
hjorth_T4_complexity,0.0
hjorth_T4_activity,0.0
stat_T4_shannon_entropy,0.0
stat_T4_kurtosis,0.0
stat_T4_skew,0.0
stat_T4_ptp,0.0
stat_T4_rms,0.0
ratio_A2A1_theta_alpha,0.0
band_rel_A2A1_alpha,0.0
band_rel_A2A1_theta,0.0
band_rel_A2A1_delta,0.0
hjorth_A2A1_activity,0.0
stat_T4_std,0.0
stat_T4_mean,0.0
ratio_T3_theta_beta,0.0
ratio_T3_theta_alpha,0.0
band_rel_T3_alpha,0.0
band_rel_T3_theta,0.0
band_rel_T3_delta,0.0
hjorth_ECGECG_activity,0.0
stat_ECGECG_var,0.0
stat_ECGECG_std,0.0
stat_ECGECG_mean,0.0
ratio_A2A1_theta_beta,0.0
ratio_A2A1_beta_alpha,0.0
band_rel_T4_alpha,0.0
band_abs_T4_alpha,0.0
band_rel_T4_theta,0.0
stat_T5_shannon_entropy,0.0
stat_T5_kurtosis,0.0
stat_T5_skew,0.0
stat_T5_ptp,0.0
stat_T5_rms,0.0
stat_T5_var,0.0
stat_T5_std,0.0
ratio_C4_theta_beta,0.0
hjorth_T3_complexity,0.0
stat_T3_shannon_entropy,0.0
stat_T3_kurtosis,0.0
stat_T3_ptp,0.0
stat_T3_mean,0.0
ratio_F8_beta_alpha,0.0
stat_T4_var,0.0
band_abs_F8_gamma,0.0
band_abs_F8_beta,0.0
band_abs_F8_alpha,0.0
band_rel_F8_theta,0.0
hjorth_F8_activity,0.0
stat_F8_kurtosis,0.0
stat_F8_skew,0.0
global_band_rel_mean_delta,0.0
global_band_abs_mean_delta,0.0
spectral_T3_entropy,0.0
ratio_T6_theta_alpha,0.0
band_rel_T6_beta,0.0
band_abs_T6_beta,0.0
band_rel_T6_alpha,0.0
band_abs_T6_alpha,0.0
band_rel_T6_theta,0.0
region_occipital_band_rel_mean_gamma,0.0
region_occipital_band_rel_mean_beta,0.0
region_occipital_band_rel_mean_alpha,0.0
corr_O2_A2A1,0.0
region_occipital_band_rel_mean_delta,0.0
region_frontal_band_rel_mean_delta,0.0
region_central_band_rel_mean_gamma,0.0
region_central_band_rel_mean_beta,0.0
region_central_band_rel_mean_alpha,0.0
region_central_band_rel_mean_theta,0.0
region_central_band_rel_mean_delta,0.0
global_band_rel_mean_beta,0.0
global_band_rel_mean_alpha,0.0
global_band_rel_std_theta,0.0
global_band_rel_mean_theta,0.0
global_band_abs_std_theta,0.0
region_temporal_band_rel_mean_delta,0.0
region_parietal_band_rel_mean_gamma,0.0
region_parietal_band_rel_mean_beta,0.0
region_parietal_band_rel_mean_alpha,0.0
region_parietal_band_rel_mean_theta,0.0
region_parietal_band_rel_mean_delta,0.0
region_other_band_rel_mean_alpha,0.0
stat_F8_ptp,0.0
stat_F8_var,0.0
stat_F8_mean,0.0
ratio_F7_theta_beta,0.0
band_rel_F7_alpha,0.0
band_abs_F7_alpha,0.0
band_rel_F7_theta,0.0
band_abs_F7_theta,0.0
region_other_band_rel_mean_theta,0.0
corr_Fp1_C4,0.0
corr_Fp1_F8,0.0
hemisphere_midline_band_rel_mean_gamma,0.0
hemisphere_midline_band_rel_mean_beta,0.0
hemisphere_midline_band_rel_mean_alpha,0.0
hemisphere_midline_band_rel_mean_theta,0.0
hemisphere_midline_band_rel_mean_delta,0.0
hemisphere_right_band_rel_mean_gamma,0.0
hemisphere_right_band_rel_mean_beta,0.0
hemisphere_right_band_rel_mean_theta,0.0
hemisphere_right_band_rel_mean_delta,0.0
hemisphere_left_band_rel_mean_gamma,0.0
hemisphere_left_band_rel_mean_alpha,0.0
hemisphere_left_band_rel_mean_theta,0.0
hemisphere_left_band_rel_mean_delta,0.0
region_temporal_band_rel_mean_alpha,0.0
stat_F7_skew,0.0
stat_F7_ptp,0.0
stat_F7_rms,0.0
stat_F7_mean,0.0
ratio_F4_theta_beta,0.0
ratio_F4_beta_alpha,0.0
corr_Fp1_ECGECG,0.0
corr_Fp1_Pz,0.0
corr_Fp1_Cz,0.0
corr_Fp1_Fz,0.0
corr_Fp1_O2,0.0
corr_Fp1_O1,0.0
corr_Fp1_P4,0.0
corr_Fp1_P3,0.0
corr_Fp1_T6,0.0
corr_Fp1_T5,0.0
corr_F3_C4,0.0
corr_F3_C3,0.0
corr_F3_T4,0.0
corr_F3_F4,0.0
corr_Fp2_ECGECG,0.0
corr_Fp2_Cz,0.0
corr_Fp2_P4,0.0
corr_Fp2_T6,0.0
corr_Fp2_C3,0.0
corr_Fp2_T4,0.0
corr_Fp2_F4,0.0
corr_Fp2_F3,0.0
band_rel_F7_delta,0.0
band_abs_F7_delta,0.0
spectral_F7_entropy,0.0
hjorth_F7_activity,0.0
corr_F3_Pz,0.0
corr_F3_Cz,0.0
corr_F3_Fz,0.0
band_rel_F4_beta,0.0
band_rel_F4_alpha,0.0
band_abs_F4_alpha,0.0
band_abs_F4_theta,0.0
band_rel_F4_delta,0.0
band_abs_F4_delta,0.0
spectral_F4_entropy,0.0
hjorth_F4_mobility,0.0
hjorth_F4_activity,0.0
stat_F4_shannon_entropy,0.0
corr_F3_O2,0.0
corr_F3_P4,0.0
corr_F3_T6,0.0
band_rel_C4_gamma,0.0
band_abs_C4_gamma,0.0
band_rel_C4_beta,0.0
band_rel_C4_alpha,0.0
band_abs_T6_delta,0.0
spectral_T6_entropy,0.0
hjorth_T6_complexity,0.0
hjorth_T6_activity,0.0
stat_T6_shannon_entropy,0.0
stat_T6_kurtosis,0.0
stat_T6_skew,0.0
stat_T6_ptp,0.0
corr_F4_T4,0.0
corr_F4_T3,0.0
corr_F3_ECGECG,0.0
stat_Fp1_mean,0.0
corr_F7_O2,0.0
corr_F7_O1,0.0
corr_F7_P4,0.0
corr_F7_P3,0.0
corr_F7_T6,0.0
corr_F7_T5,0.0
corr_F7_C4,0.0
corr_F7_C3,0.0
corr_F7_T4,0.0
corr_F4_Pz,0.0
corr_F4_Cz,0.0
corr_O2_ECGECG,0.0
corr_F4_P3,0.0
corr_F4_T6,0.0
ratio_C4_beta_alpha,0.0
ratio_C4_theta_alpha,0.0
stat_F4_var,0.0
stat_F4_std,0.0
stat_F4_mean,0.0
ratio_F3_theta_beta,0.0
ratio_F3_beta_alpha,0.0
band_abs_F3_gamma,0.0
band_rel_F3_alpha,0.0
corr_F8_O2,0.0
corr_F8_O1,0.0
corr_F8_P4,0.0
corr_F8_P3,0.0
corr_F8_T6,0.0
corr_F8_T3,0.0
corr_F7_ECGECG,0.0
corr_F7_Pz,0.0
corr_F7_Cz,0.0
corr_T4_Pz,0.0
corr_T4_Fz,0.0
corr_T4_O2,0.0
corr_T4_O1,0.0
corr_T4_P3,0.0
corr_T4_C3,0.0
corr_T3_Fz,0.0
corr_T3_O2,0.0
corr_T3_O1,0.0
corr_T3_P4,0.0
corr_T3_P3,0.0
corr_T3_T6,0.0
corr_F8_Pz,0.0
