n,TP,FP,FN,TN,accuracy,sensitivity,specificity,f1,roc_auc,pr_auc,brier,ece,subject_id,feature_set,model
120,1,0,29,90,0.7583333333333333,0.03333333333333333,1.0,0.06451612903225806,0.8351851851851853,0.7472397536858755,0.19146791333836513,0.1897303913771765,Subject09,time_domain_morphology_only,gradient_boosting
123,9,34,21,59,0.5528455284552846,0.3,0.6344086021505376,0.2465753424657534,0.4243727598566308,0.20956564690281296,0.29969062349984216,0.2569865267305983,Subject10,time_domain_morphology_only,gradient_boosting
120,12,37,18,53,0.5416666666666666,0.4,0.5888888888888889,0.3037974683544304,0.45555555555555555,0.2300921614422091,0.3074740163293615,0.26177758030354575,Subject11,time_domain_morphology_only,gradient_boosting
120,0,1,30,89,0.7416666666666667,0.0,0.9888888888888889,0.0,0.4488888888888889,0.21604634677822032,0.2271012009911118,0.21444917850566073,Subject12,time_domain_morphology_only,gradient_boosting
120,30,67,0,23,0.44166666666666665,1.0,0.25555555555555554,0.47244094488188976,0.8885185185185185,0.621151013627181,0.30728158176500064,0.4177718555578747,Subject13,time_domain_morphology_only,gradient_boosting
120,28,66,2,24,0.43333333333333335,0.9333333333333333,0.26666666666666666,0.45161290322580644,0.7448148148148148,0.5154478881983846,0.32524307926834894,0.40345958625942596,Subject14,time_domain_morphology_only,gradient_boosting
120,0,0,30,90,0.75,0.0,1.0,0.0,0.6844444444444444,0.3783886976272862,0.18720960211956827,0.09797290428644444,Subject15,time_domain_morphology_only,gradient_boosting
120,0,12,30,78,0.65,0.0,0.8666666666666667,0.0,0.4855555555555555,0.2262092376312468,0.23970981862542223,0.23422119449636805,Subject16,time_domain_morphology_only,gradient_boosting
120,26,7,4,83,0.9083333333333333,0.8666666666666667,0.9222222222222223,0.8253968253968254,0.9692592592592593,0.909749037499189,0.0874624730047817,0.16232736987824598,Subject17,time_domain_morphology_only,gradient_boosting
120,20,6,10,84,0.8666666666666667,0.6666666666666666,0.9333333333333333,0.7142857142857143,0.9211111111111111,0.8087152675971824,0.11131660215793854,0.12131362765900759,Subject18,time_domain_morphology_only,gradient_boosting
120,1,0,29,90,0.7583333333333333,0.03333333333333333,1.0,0.06451612903225806,0.8588888888888888,0.5891360513286498,0.168941549111612,0.15800385679987408,Subject19,time_domain_morphology_only,gradient_boosting
120,21,0,9,90,0.925,0.7,1.0,0.8235294117647058,0.9907407407407407,0.9773866303278067,0.06911703525919995,0.11588087311566826,Subject20,time_domain_morphology_only,gradient_boosting
120,27,30,3,60,0.725,0.9,0.6666666666666666,0.6206896551724138,0.8851851851851852,0.7561396513653391,0.17550678485857432,0.23535673035062088,Subject21,time_domain_morphology_only,gradient_boosting
120,15,0,15,90,0.875,0.5,1.0,0.6666666666666666,0.9966666666666667,0.9914331572952262,0.0746390121260197,0.15043391761259184,Subject22,time_domain_morphology_only,gradient_boosting
120,12,7,18,83,0.7916666666666666,0.4,0.9222222222222223,0.4897959183673469,0.794074074074074,0.5910914472104649,0.1505025672332009,0.11795139329788673,Subject23,time_domain_morphology_only,gradient_boosting
120,17,5,13,85,0.85,0.5666666666666667,0.9444444444444444,0.6538461538461539,0.8544444444444445,0.6933258805251474,0.12201486348822803,0.07566580890803616,Subject24,time_domain_morphology_only,gradient_boosting
120,1,0,29,90,0.7583333333333333,0.03333333333333333,1.0,0.06451612903225806,0.857037037037037,0.6938344614492259,0.18194393769971515,0.16028578450127046,Subject25,time_domain_morphology_only,gradient_boosting
120,16,3,14,87,0.8583333333333333,0.5333333333333333,0.9666666666666667,0.6530612244897959,0.9522222222222222,0.8201975498664206,0.09515738770913475,0.1205634986529677,Subject26,time_domain_morphology_only,gradient_boosting
120,29,79,1,11,0.3333333333333333,0.9666666666666667,0.12222222222222222,0.42028985507246375,0.6574074074074074,0.48156761995981945,0.37781184434185683,0.455983395537478,Subject27,time_domain_morphology_only,gradient_boosting
120,25,0,5,90,0.9583333333333334,0.8333333333333334,1.0,0.9090909090909091,1.0,0.9999999999999999,0.03919417731256683,0.11979529176363585,Subject28,time_domain_morphology_only,gradient_boosting
120,0,0,30,90,0.75,0.0,1.0,0.0,0.8300000000000001,0.565292958057007,0.178164128087326,0.12923795045229197,Subject29,time_domain_morphology_only,gradient_boosting
120,21,18,9,72,0.775,0.7,0.8,0.6086956521739131,0.847037037037037,0.602667606235308,0.14896114164335864,0.14753646271395968,Subject30,time_domain_morphology_only,gradient_boosting
69,4,10,26,29,0.4782608695652174,0.13333333333333333,0.7435897435897436,0.18181818181818182,0.5008547008547009,0.43439464171250425,0.31204979218883616,0.28032672195318226,Subject31,time_domain_morphology_only,gradient_boosting
120,1,0,29,90,0.7583333333333333,0.03333333333333333,1.0,0.06451612903225806,0.8566666666666667,0.7501636683909368,0.15644550393637247,0.12693621405001435,Subject32,time_domain_morphology_only,gradient_boosting
120,9,7,21,83,0.7666666666666667,0.3,0.9222222222222223,0.391304347826087,0.7081481481481482,0.4655296625920932,0.17113637926888414,0.06405475513347282,Subject33,time_domain_morphology_only,gradient_boosting
120,8,1,22,89,0.8083333333333333,0.26666666666666666,0.9888888888888889,0.41025641025641024,0.892962962962963,0.7554996647492583,0.12812203465626157,0.11052001855449249,Subject34,time_domain_morphology_only,gradient_boosting
120,6,0,24,90,0.8,0.2,1.0,0.3333333333333333,0.8022222222222223,0.714675900491076,0.14496567093586937,0.09233125521489267,Subject35,time_domain_morphology_only,gradient_boosting
